id,post,mean_growth
CH,FALSE,1.8286128525831693
CH,TRUE,1.5522571898391915
GB,FALSE,1.2854582272354378
GB,TRUE,1.8643869440039438
HK,FALSE,1.175527860895397
HK,TRUE,1.0883174520829866
IE,FALSE,10.212567884556334
IE,TRUE,0.7839834554438074
LU,FALSE,2.6305787084637275
LU,TRUE,-0.17574769014885383
NL,FALSE,2.1442696668279595
NL,TRUE,1.7489678800415365
SA,FALSE,2.50134777351367
SA,TRUE,4.1276320717584785
SG,FALSE,3.1628123824497596
SG,TRUE,3.378338447273139
